Name,Slug,Collection ID,Item ID,Created On,Updated On,Published On,Type of Membership,Level of Membership,Community Logo,Digital Campaign Report (Operator Access Platinum Only),Digital Campaign Report URL (Operator Access Platinum Only)
Milestone Senior Living Tomahawk,milestone-senior-living-tomahawk,64107c2302e99de2b6724a6c,64107c2302e99d4038725b43,Fri Nov 25 2022 16:52:22 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 16:52:22 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d8e06725c0f_milestone-tomahawk-wi-logo_r0bxhg.webp,,
Milestone Senior Living Woodruff,milestone-senior-living-woodruff,64107c2302e99de2b6724a6c,64107c2302e99d7187725b42,Fri Nov 25 2022 16:40:20 GMT+0000 (Coordinated Universal Time),Fri Nov 25 2022 16:40:20 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d44e7725c0d_milestone-woodruff-wi-logo_nsdde0.webp,,
Mission Chateau Senior Living,mission-chateau-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d23db725b30,Fri Nov 18 2022 14:44:11 GMT+0000 (Coordinated Universal Time),Fri Nov 18 2022 14:44:11 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0c30725bff_Mission-Chateau-logo.png,,
Morada Burleson,morada-burleson,64107c2302e99de2b6724a6c,64107c2302e99d277d725aea,Wed Oct 12 2022 16:53:11 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 16:53:11 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dd7cb72596b_Morada-Burleson-logo.png,,
Morada Cedar Hill,morada-cedar-hill,64107c2302e99de2b6724a6c,64107c2302e99d133b725aeb,Wed Oct 12 2022 16:54:33 GMT+0000 (Coordinated Universal Time),Wed Oct 12 2022 16:54:33 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d7468725a28_Morada-Cedar-Hill-logo.png,,
Morada Grand Prairie,morada-grand-prairie,64107c2302e99de2b6724a6c,64107c2302e99dccc0725bb5,Wed Oct 12 2022 16:56:26 GMT+0000 (Coordinated Universal Time),Thu Feb 02 2023 21:59:37 GMT+0000 (Coordinated Universal Time),,Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d9aab725abe_Morada-Grand-Prairie-logo.png,,
Morada Lake Arlington,morada-lake-arlington,64107c2302e99de2b6724a6c,64107c2302e99d06ce7257af,Wed Sep 14 2022 14:57:54 GMT+0000 (Coordinated Universal Time),Wed Sep 14 2022 14:57:54 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dda827254d3_66607-thumb.jpeg,,
Morada Pantego,morada-pantego,64107c2302e99de2b6724a6c,64107c2302e99d2688725b57,Tue Nov 29 2022 17:00:55 GMT+0000 (Coordinated Universal Time),Tue Nov 29 2022 17:00:55 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99deab2725c19_morada-pantego-logo.png,,
MountainBrook Village,mountainbrook-village,64107c2302e99de2b6724a6c,64107c2302e99dd5ab725b13,Tue Nov 01 2022 14:43:14 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 14:43:14 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d195a725bd5_rental%2Bad-1920w.webp,,
Neuvant House of Lawrence,neuvant-house-of-lawrence,64107c2302e99de2b6724a6c,64107c2302e99d029c725af9,Tue Oct 25 2022 13:53:54 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 13:53:54 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d6173725bf7_Neuvant%20House%20Lawrence%20Logo.jpg,,
Oak Ridge Senior Living ,oak-ridge-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d5599725af8,Tue Oct 25 2022 13:32:17 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 13:32:17 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1ee8725bd3_Oak-Ridge-logo.svg,,
Oaks at Acworth,oaks-at-acworth,64107c2302e99de2b6724a6c,64107c2302e99dd4117256ea,Tue Aug 09 2022 15:24:58 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:24:58 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dbf76725088_OAKS-AT-Acworth-header%20copy.png,,
Oaks at Alpharetta ,oaks-at-alpharetta,64107c2302e99de2b6724a6c,64107c2302e99d2acf7256eb,Tue Aug 09 2022 15:29:46 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:29:46 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d172e7251b7_oaks_at_alpharetta%20color.png,,
Oaks at Ashton Hills,oaks-at-ashton-hills,64107c2302e99de2b6724a6c,64107c2302e99d90327256ed,Tue Aug 09 2022 15:35:37 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:35:37 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99df0fb725117_oaks_ashton_hills_logo%20copy.png,,
Oaks at Beaufort ,oaks-at-beaufort,64107c2302e99de2b6724a6c,64107c2302e99d068d7256ee,Tue Aug 09 2022 15:36:26 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:36:26 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99df615724f9e_oaks_at_beaufort_logo%20copy.png,,
Oaks at Braselton,oaks-at-braselton,64107c2302e99de2b6724a6c,64107c2302e99deddd7256ef,Tue Aug 09 2022 15:37:12 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:37:12 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dfade725146_oaks_braselton_logo%20copy.png,,
Oaks at Cedar Shoals ,oaks-at-cedar-shoals,64107c2302e99de2b6724a6c,64107c2302e99d25417256f0,Tue Aug 09 2022 15:38:08 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:38:08 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d4bd5725082_ceader-shoals-blue-transparent.png,,
Oaks at Chanticleer ,oaks-at-chanticleer,64107c2302e99de2b6724a6c,64107c2302e99d77ff7256f1,Tue Aug 09 2022 15:38:53 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:38:53 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d59ed725003_chanticleer-blue-transparent.png,,
Oaks at Charleston,oaks-at-charleston,64107c2302e99de2b6724a6c,64107c2302e99de68d7256f2,Tue Aug 09 2022 15:39:36 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:39:36 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d19dc72501d_charleston-blue-transparent.png,,
Oaks at Conyers ,oaks-at-conyers,64107c2302e99de2b6724a6c,64107c2302e99d03a97256be,Wed Jul 20 2022 14:34:24 GMT+0000 (Coordinated Universal Time),Wed Jul 20 2022 17:00:04 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99de7d9725259_conyers-blue-transparent.png,,
Oaks at Dalton,oaks-at-dalton,64107c2302e99de2b6724a6c,64107c2302e99d800e7256f3,Tue Aug 09 2022 15:40:26 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:40:26 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0249724f24_dalton-blue-transparent.png,,
Oaks at Daniel Island,oaks-at-daniel-island,64107c2302e99de2b6724a6c,64107c2302e99d24547256f4,Tue Aug 09 2022 15:41:10 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:41:10 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0391724f53_daniel-blue-transparent.png,,
Oaks at Douglasville ,oaks-at-douglasville,64107c2302e99de2b6724a6c,64107c2302e99d81d77256c0,Mon Jul 25 2022 18:19:38 GMT+0000 (Coordinated Universal Time),Mon Jul 25 2022 18:19:38 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dc656725086_oaks_douglasville_logo%20copy.png,,
Oaks at Eagles Landing,oaks-at-eagles-landing,64107c2302e99de2b6724a6c,64107c2302e99d10f27256f5,Tue Aug 09 2022 15:42:18 GMT+0000 (Coordinated Universal Time),Thu Aug 11 2022 20:26:23 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d561a725005_oaks_eagles_landing_logo%20copy.png,,
Oaks at Ellijay,oaks-at-ellijay,64107c2302e99de2b6724a6c,64107c2302e99d69fc725730,Tue Aug 09 2022 15:44:20 GMT+0000 (Coordinated Universal Time),Fri Sep 02 2022 13:06:56 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d246e72538b_OAKS-AT-Ellijay-header.png,,
Oaks at Evans,oaks-at-evans,64107c2302e99de2b6724a6c,64107c2302e99d6e0d7256f6,Tue Aug 09 2022 15:45:02 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:45:02 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d6e29724fdf_evans-blue-transparent.png,,
Oaks at Fayetteville ,oaks-at-fayetteville,64107c2302e99de2b6724a6c,64107c2302e99d4b157256f7,Tue Aug 09 2022 15:47:34 GMT+0000 (Coordinated Universal Time),Tue Aug 09 2022 15:47:34 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d8fe372521c_oaks_at_fayetteville%20copy.png,,
Oaks at Gracemont ,oaks-at-gracemont,64107c2302e99de2b6724a6c,64107c2302e99d34d8725700,Mon Aug 22 2022 16:01:45 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 16:01:45 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d29287252c9_Oaks-at-Gracemont-Header-1.png,,
Oaks at Greenwood ,oaks-at-greenwood,64107c2302e99de2b6724a6c,64107c2302e99dbc157257b3,Mon Aug 22 2022 16:05:29 GMT+0000 (Coordinated Universal Time),Tue Sep 20 2022 14:21:14 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d31f3725a5a_3b90e45c-oaks-greenwood_10f005o00000000000001o.jpeg,,
Oaks at Grove Park,oaks-at-grove-park,64107c2302e99de2b6724a6c,64107c2302e99df9b0725701,Mon Aug 22 2022 16:49:58 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 16:49:58 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d35e37251de_oaks_grove_park_logo.png,,
Oaks at Habersham,oaks-at-habersham,64107c2302e99de2b6724a6c,64107c2302e99da3ad725702,Mon Aug 22 2022 16:51:14 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 16:51:14 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99dceb172505d_oaks-habersham.png,,
Oaks at Hampton ,oaks-at-hampton,64107c2302e99de2b6724a6c,64107c2302e99d6c9d725703,Mon Aug 22 2022 16:59:27 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 16:59:27 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d02cc72509d_oaks_hampton_logo.png,,
Oaks at Lake Wildwood,oaks-at-lake-wildwood,64107c2302e99de2b6724a6c,64107c2302e99dfced725704,Mon Aug 22 2022 17:00:29 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 17:00:29 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0d33725239_OAKS-AT-lake-Wildwood-white.png,,
Oaks at Maple Ridge ,oaks-at-maple-ridge,64107c2302e99de2b6724a6c,64107c2302e99d59fc725705,Mon Aug 22 2022 17:01:22 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 17:01:22 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d4f8a725004_OAKS-Maple-Ridge-Banner.png,,
Oaks at Mt. Pleasant,oaks-at-mt-pleasant,64107c2302e99de2b6724a6c,64107c2302e99d73c2725706,Mon Aug 22 2022 17:03:30 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 17:03:30 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d7783725084_OAKS-AT-Mt.-Pleasant-header.png,,
Oaks at Oakland Plantation,oaks-at-oakland-plantation,64107c2302e99de2b6724a6c,64107c2302e99dac16725707,Mon Aug 22 2022 17:04:19 GMT+0000 (Coordinated Universal Time),Mon Aug 22 2022 17:04:19 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d28ec7252f1_oaks_oakland_plantation_logo.png,,
Oaks at Pooler ,oaks-at-pooler,64107c2302e99de2b6724a6c,64107c2302e99d71b372570c,Thu Aug 25 2022 17:59:38 GMT+0000 (Coordinated Universal Time),Thu Aug 25 2022 17:59:38 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99db52a725198_oaks_pooler_logo.png,,
Oaks at Post Road,oaks-at-post-road,64107c2302e99de2b6724a6c,64107c2302e99d13e272570d,Thu Aug 25 2022 18:00:23 GMT+0000 (Coordinated Universal Time),Thu Aug 25 2022 18:00:23 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d1eb87252b6_oaks_post_road_logo.png,,
Oaks at Salem Road,oaks-at-salem-road,64107c2302e99de2b6724a6c,64107c2302e99d1d1472570e,Thu Aug 25 2022 18:01:01 GMT+0000 (Coordinated Universal Time),Thu Aug 25 2022 18:01:01 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d7201724fbf_OAKS-Salem-Road-header.png,,
Oaks at Savannah,oaks-at-savannah,64107c2302e99de2b6724a6c,64107c2302e99dd63072570f,Thu Aug 25 2022 18:01:40 GMT+0000 (Coordinated Universal Time),Thu Aug 25 2022 18:01:40 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99df0647251f8_oaks_at_savannah.png,,
Oaks at Seneca,oaks-at-seneca,64107c2302e99de2b6724a6c,64107c2302e99d38d2725710,Thu Aug 25 2022 18:02:22 GMT+0000 (Coordinated Universal Time),Thu Aug 25 2022 18:02:22 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d3e7572530a_OAKS-Seneca-header.png,,
Oaks at Shiloh Point,oaks-at-shiloh-point,64107c2302e99de2b6724a6c,64107c2302e99d1719725711,Wed Aug 31 2022 15:39:08 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:39:08 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99ded157250d7_OAKS-AT-Shiloh-Point-head.png,,
Oaks at Snellville,oaks-at-snellville,64107c2302e99de2b6724a6c,64107c2302e99d670d725712,Wed Aug 31 2022 15:39:34 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:39:34 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99de2ed7251df_OAKS-Snellville-header.png,,
Oaks at Stockbridge,oaks-at-stockbridge,64107c2302e99de2b6724a6c,64107c2302e99d8c5f7257b4,Wed Aug 31 2022 15:42:26 GMT+0000 (Coordinated Universal Time),Tue Sep 20 2022 14:33:10 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d47b3725b94_OAKS-Stockbridge-transparent.png,,
Oaks at Suwanee Creek,oaks-at-suwanee-creek,64107c2302e99de2b6724a6c,64107c2302e99d2970725713,Wed Aug 31 2022 15:42:52 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:42:52 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d3c097253f2_oaks_suwanee_creek_logo.png,,
Oaks at Towne Lake,oaks-at-towne-lake,64107c2302e99de2b6724a6c,64107c2302e99d071c725714,Wed Aug 31 2022 15:46:55 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:46:55 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d62f3725332_oaks_towne_lake_logo.png,,
Oaks at Tucker ,oaks-at-tucker,64107c2302e99de2b6724a6c,64107c2302e99db8a3725715,Wed Aug 31 2022 15:47:41 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:47:41 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d5856725371_oaks_at_tucker.png,,
Oaks at West Cobb,oaks-at-west-cobb,64107c2302e99de2b6724a6c,64107c2302e99db6cf725717,Wed Aug 31 2022 15:48:18 GMT+0000 (Coordinated Universal Time),Wed Aug 31 2022 15:48:18 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d331b72527a_oaks_west_cobb_logo.png,,
One Park Place,one-park-place,64107c2302e99de2b6724a6c,64107c2302e99dd5fc725ada,Mon Oct 10 2022 13:47:15 GMT+0000 (Coordinated Universal Time),Mon Oct 10 2022 13:47:15 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d222e725954_One-Park-Place.webp,,
Palmetto Park Senior Living,palmetto-park-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d9e15725aff,Tue Oct 25 2022 17:07:01 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 17:07:01 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d6914725bef_Palmetto_Park_logo.png,,
Paradise Pointe,paradise-pointe,64107c2302e99de2b6724a6c,64107c2302e99df6ea725b1c,Thu Nov 17 2022 15:07:25 GMT+0000 (Coordinated Universal Time),Thu Nov 17 2022 15:07:25 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d4b06725be1_paradise_pointe_logo.svg,,
Park Terrace Senior Living,park-terrace-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d4bbe725afa,Tue Oct 25 2022 14:23:36 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 14:23:36 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d4678725bf5_Park%20Terrace%20at%20Greenway%20Logo.png,,
Parsons House Austin,parsons-house-austin,64107c2302e99de2b6724a6c,64107c2302e99dcb34725b14,Tue Nov 01 2022 14:55:47 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 14:55:47 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d0ab5725bd7_parsons-house-austin-logo-black.png,,
Pioneer Village,pioneer-village,64107c2302e99de2b6724a6c,64107c2302e99d6ac27257d3,Thu Sep 29 2022 13:37:00 GMT+0000 (Coordinated Universal Time),Thu Sep 29 2022 13:37:00 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99da3b8725777_Pioneer%20Village%20Logo.jpg,,
Poplar Estates,poplar-estates,64107c2302e99de2b6724a6c,64107c2302e99d65b27257a3,Wed Sep 14 2022 14:32:03 GMT+0000 (Coordinated Universal Time),Wed Sep 14 2022 14:32:03 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d30df72540c_poplar%40300x.png,,
Poplar Estates Senior Living,poplar-estates-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d31d37257a4,Thu Sep 15 2022 14:43:40 GMT+0000 (Coordinated Universal Time),Thu Sep 15 2022 14:43:40 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d30df72540c_poplar%40300x.png,,
Preston Greens Senior Living ,preston-greens-senior-living,64107c2302e99de2b6724a6c,64107c2302e99d0820725b0f,Tue Nov 01 2022 13:21:50 GMT+0000 (Coordinated Universal Time),Tue Nov 01 2022 13:21:50 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99d81c3725bfa_Preston_Greens_Logo.png,,
Primrose Retirement Community of Grand Island,primrose-retirement-community-of-grand-island,64107c2302e99de2b6724a6c,64107c2302e99d78dc725ad8,Fri Oct 07 2022 19:23:46 GMT+0000 (Coordinated Universal Time),Fri Oct 07 2022 19:23:46 GMT+0000 (Coordinated Universal Time),Thu Jan 19 2023 19:16:46 GMT+0000 (Coordinated Universal Time),Community Access,Gold,https://uploads-ssl.webflow.com/64107c2302e99d5fb5724a6b/64107c2302e99db3ea725bc2_Primrose-Logo.webp,,
